"run_id","player_id","place","speedrun_time","is_verified","verify_date","submitted_date","examiner_id","timing_type","platform_id","platform_name","platform_released_year","is_level_cat","level_id","level_name","level_rules","game_id","category_id","cat_name","cat_rules","player_name","player_country","player_pronouns","player_signup_date"
"yo7o815m","","567","113.65","True","2021-06-16 04:25:50","2021-06-16 04:25:50","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zp1pv7vz","","567","113.65","True","2021-06-16 04:25:54","2021-06-16 04:25:54","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zgg814jz","","570","113.701","True","2021-06-16 04:25:38","2021-06-16 04:25:38","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yjgwrnoy","","571","113.75","True","2021-06-16 04:25:32","2021-06-16 04:25:32","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"ywqnolny","","572","113.752","True","2021-06-16 04:25:27","2021-06-16 04:25:27","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zn1e6dvm","","573","113.801","True","2021-06-16 04:25:22","2021-06-16 04:25:22","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"yv1vew8y","","574","114.02","True","2021-06-16 04:25:16","2021-06-16 04:25:16","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y8dkl5xz","","575","114.028","True","2021-06-16 04:25:06","2021-06-16 04:25:06","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y6dqwk0m","","576","114.032","True","2021-06-16 04:24:59","2021-06-16 04:24:59","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"z0rx2voz","","577","114.049","True","2021-06-16 04:24:54","2021-06-16 04:24:54","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y2xk6l7m","","578","114.05","True","2021-06-16 04:24:50","2021-06-16 04:24:50","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"zq1dnx1m","","579","114.117","True","2021-06-16 04:24:45","2021-06-16 04:24:45","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
"y4rkvp2z","","580","114.127","True","2021-06-16 04:24:41","2021-06-16 04:24:41","zx7gd1yx","realtime","nzelkr6q","PlayStation 4","2013","True","592m4m3w","Dragon","","mce","5dw43j0k","Time Attack","- Top 100 runs require video proof.
- If a video contains two or more runs, you MUST include the specific timestamp in the link, as shown here: https://imgur.com/JODMVef
- Video proof must include the entire run (from 0.00 to the moment when the finish line is crossed), adding music is allowed, but cuts and effects aren't.
- It's suggested to also include the last reset before the actual run
- Time goes by the in-game timer
- Split-Screen runs are not allowed
- No map-loading, timer delaying/manipulating, or unintentionally programmed speed-increasing glitches are permitted.","","","","2023-04-20 02:49:08"
